runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Dreieck	M	2	0	158966.8		-1	-158967.8	rm_other	LP02
run_1	block_1	Kreis	T	2	2	163100.1	2	163437.7	337.6	rm_hit	LP02
run_1	block_1	Viereck	D	2	0	164566.8		-1	-164567.8	rm_other	LP02
run_1	block_1	Stern	D	2	0	167300.1		-1	-167301.1	rm_other	LP02
run_1	block_1	Viereck	X	2	0	169833.5		-1	-169834.5	rm_other	LP02
run_1	block_1	Stern	T	2	0	172566.8		-1	-172567.8	rm_other	LP02
run_1	block_1	Stern	M	2	0	174900.1		-1	-174901.1	rm_other	LP02
run_1	block_1	Dreieck	D	2	0	177433.5		-1	-177434.5	rm_other	LP02
run_1	block_1	Stern	T	2	0	180366.8		-1	-180367.8	rm_other	LP02
run_1	block_1	Stern	E	2	0	182700.2		-1	-182701.2	rm_other	LP02
run_1	block_1	Kreis	X	2	2	186233.5	2	186525.7	292.2	rm_hit	LP02
run_1	block_1	Viereck	D	2	0	187250.2		-1	-187251.2	rm_other	LP02
run_1	block_1	Dreieck	E	2	0	190583.5		-1	-190584.5	rm_other	LP02
run_1	block_1	Viereck	E	2	0	193116.8		-1	-193117.8	rm_other	LP02
run_1	block_1	Viereck	X	2	0	196850.2		-1	-196851.2	rm_other	LP02
run_1	block_1	Kreis	D	2	2	199983.5	2	200405.7	422.2	rm_hit	LP02
run_1	block_1	Dreieck	D	2	0	202733.5		-1	-202734.5	rm_other	LP02
run_1	block_1	Kreis	E	2	2	205466.8	2	205797.7	330.9	rm_hit	LP02
run_1	block_1	Viereck	M	2	0	207733.5		-1	-207734.5	rm_other	LP02
run_1	block_1	Viereck	A	2	0	210066.9		-1	-210067.9	rm_other	LP02
run_1	block_1	Dreieck	E	2	0	214000.2		-1	-214001.2	rm_other	LP02
run_1	block_1	Kreis	T	2	2	217733.5	2	218069.7	336.2	rm_hit	LP02
run_1	block_1	Dreieck	T	2	0	219800.2		-1	-219801.2	rm_other	LP02
run_1	block_1	Kreis	D	2	2	222933.5	2	223341.7	408.2	rm_hit	LP02
run_1	block_1	Viereck	M	2	0	225466.9		-1	-225467.9	rm_other	LP02
run_1	block_1	Dreieck	M	2	0	228800.2		-1	-228801.2	rm_other	LP02
run_1	block_2	Kreis	4	1	0	235400.2		-1	-235401.2	rm_other	LP02
run_1	block_2	Stern	2	1	0	237933.5		-1	-237934.5	rm_other	LP02
run_1	block_2	Dreieck	7	1	0	242066.9		-1	-242067.9	rm_other	LP02
run_1	block_2	Kreis	3	1	1	245400.2	1	245829.7	429.5	rm_hit	LP02
run_1	block_2	Stern	2	1	0	247350.2		-1	-247351.2	rm_other	LP02
run_1	block_2	Viereck	7	1	0	250683.6		-1	-250684.6	rm_other	LP02
run_1	block_2	Dreieck	7	1	0	254816.9		-1	-254817.9	rm_other	LP02
run_1	block_2	Dreieck	3	1	1	257150.2	1	257485.7	335.5	rm_hit	LP02
run_1	block_2	Kreis	4	1	0	258816.9		-1	-258817.9	rm_other	LP02
run_1	block_2	Kreis	6	1	0	262550.2		-1	-262551.2	rm_other	LP02
run_1	block_2	Kreis	7	1	0	266683.6		-1	-266684.6	rm_other	LP02
run_1	block_2	Viereck	4	1	0	270216.9		-1	-270217.9	rm_other	LP02
run_1	block_2	Dreieck	7	1	0	272750.2		-1	-272751.2	rm_other	LP02
run_1	block_2	Kreis	3	1	1	276683.6	1	277013.7	330.1	rm_hit	LP02
