runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Stern	X	2	0	178760.7		-1	-178761.7	rm_other	BL01
run_1	block_1	Dreieck	E	2	0	182290.9		-1	-182291.9	rm_other	BL01
run_1	block_1	Kreis	M	2	2	184622.2	2	185172.8	550.6	rm_hit	BL01
run_1	block_1	Viereck	A	2	0	186703.8		-1	-186704.8	rm_other	BL01
run_1	block_1	Stern	E	2	0	190267.3		-1	-190268.3	rm_other	BL01
run_1	block_1	Kreis	D	2	2	193814.2	2	194180.8	366.6	rm_hit	BL01
run_1	block_1	Stern	E	2	0	195912.4		-1	-195913.4	rm_other	BL01
run_1	block_1	Stern	M	2	0	199442.7		-1	-199443.7	rm_other	BL01
run_1	block_1	Viereck	D	2	0	203572.4		-1	-203573.4	rm_other	BL01
run_1	block_1	Dreieck	T	2	0	206719.6		-1	-206720.6	rm_other	BL01
run_1	block_1	Dreieck	M	2	0	209483.9		-1	-209484.9	rm_other	BL01
run_1	block_1	Viereck	D	2	0	213430.4		-1	-213431.4	rm_other	BL01
run_1	block_1	Kreis	M	2	2	216760.9	2	217140.8	379.9	rm_hit	BL01
run_1	block_1	Dreieck	M	2	0	219075.5		-1	-219076.5	rm_other	BL01
run_1	block_1	Dreieck	T	2	0	222006.3		-1	-222007.3	rm_other	BL01
run_1	block_1	Stern	M	2	0	225753		-1	-225754	rm_other	BL01
run_1	block_1	Kreis	A	2	2	228517.3	2	228876.8	359.5	rm_hit	BL01
run_1	block_1	Viereck	T	2	0	230432.3		-1	-230433.3	rm_other	BL01
run_1	block_1	Viereck	D	2	0	233562.9		-1	-233563.9	rm_other	BL01
run_1	block_1	Stern	T	2	0	236493.7		-1	-236494.7	rm_other	BL01
run_1	block_1	Stern	X	2	0	239224.6		-1	-239225.6	rm_other	BL01
run_1	block_1	Kreis	D	2	2	242155.4	2	242556.7	401.3	rm_hit	BL01
run_1	block_1	Dreieck	X	2	0	243887.2		-1	-243888.2	rm_other	BL01
run_1	block_1	Viereck	X	2	0	247250.9		-1	-247251.9	rm_other	BL01
run_1	block_1	Kreis	M	2	2	250997.7	2	251444.7	447	rm_hit	BL01
run_1	block_1	Dreieck	D	2	0	253378.9		-1	-253379.9	rm_other	BL01
run_1	block_2	Dreieck	4	1	0	264036.3		-1	-264037.3	rm_other	BL01
run_1	block_2	Stern	9	1	0	267799.7		-1	-267800.7	rm_other	BL01
run_1	block_2	Viereck	3	1	1	271529.8	1	271908.7	378.9	rm_hit	BL01
run_1	block_2	Kreis	9	1	0	272445.6		-1	-272446.6	rm_other	BL01
run_1	block_2	Stern	2	1	0	275376.4		-1	-275377.4	rm_other	BL01
run_1	block_2	Viereck	4	1	0	278906.7		-1	-278907.7	rm_other	BL01
run_1	block_2	Viereck	6	1	0	282436.9		-1	-282437.9	rm_other	BL01
run_1	block_2	Viereck	4	1	0	286000.5		-1	-286001.5	rm_other	BL01
run_1	block_2	Stern	7	1	0	288348.4		-1	-288349.4	rm_other	BL01
run_1	block_2	Stern	3	1	1	291479	1	291884.7	405.7	rm_hit	BL01
run_1	block_2	Stern	4	1	0	293227.5		-1	-293228.5	rm_other	BL01
