runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Viereck	M	2	0	165950.1		-1	-165951.1	rm_other	VW4
run_1	block_1	Kreis	A	2	2	168283.5	2	168568.5	285	rm_hit	VW4
run_1	block_1	Stern	A	2	0	170500.1		-1	-170501.1	rm_other	VW4
run_1	block_1	Dreieck	X	2	0	173633.5		-1	-173634.5	rm_other	VW4
run_1	block_1	Kreis	A	2	2	176766.8	2	177024.5	257.7	rm_hit	VW4
run_1	block_1	Dreieck	M	2	0	179166.8		-1	-179167.8	rm_other	VW4
run_1	block_1	Viereck	T	2	0	182100.2		-1	-182101.2	rm_other	VW4
run_1	block_1	Viereck	M	2	0	184433.5		-1	-184434.5	rm_other	VW4
run_1	block_1	Stern	E	2	0	188366.8		-1	-188367.8	rm_other	VW4
run_1	block_1	Viereck	T	2	0	190900.2		-1	-190901.2	rm_other	VW4
run_1	block_1	Stern	D	2	0	193833.5		-1	-193834.5	rm_other	VW4
run_1	block_1	Dreieck	M	2	0	196766.8		-1	-196767.8	rm_other	VW4
run_1	block_1	Dreieck	X	2	0	199900.2		-1	-199901.2	rm_other	VW4
run_1	block_1	Kreis	D	2	2	202433.5	2	202712.4	278.9	rm_hit	VW4
run_1	block_1	Dreieck	D	2	0	204233.5		-1	-204234.5	rm_other	VW4
run_1	block_1	Stern	A	2	0	207766.9		-1	-207767.9	rm_other	VW4
run_1	block_1	Viereck	M	2	0	210100.2		-1	-210101.2	rm_other	VW4
run_1	block_1	Viereck	X	2	0	212633.5		-1	-212634.5	rm_other	VW4
run_1	block_1	Viereck	D	2	0	216566.9		-1	-216567.9	rm_other	VW4
run_1	block_1	Stern	D	2	0	219300.2		-1	-219301.2	rm_other	VW4
run_1	block_1	Kreis	X	2	2	222833.5	2	223184.5	351	rm_hit	VW4
run_1	block_1	Dreieck	M	2	0	224516.9		-1	-224517.9	rm_other	VW4
run_1	block_1	Kreis	A	2	2	228650.2	2	228936.4	286.2	rm_hit	VW4
run_1	block_1	Viereck	M	2	0	231066.9		-1	-231067.9	rm_other	VW4
run_1	block_1	Viereck	T	2	0	234200.2		-1	-234201.2	rm_other	VW4
run_1	block_1	Kreis	E	2	2	237533.5	2	237816.7	283.2	rm_hit	VW4
run_1	block_2	Stern	7	1	0	242466.9		-1	-242467.9	rm_other	VW4
run_1	block_2	Viereck	3	1	1	244800.2	1	245112.4	312.2	rm_hit	VW4
