runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Stern	A	2	0	182066.8		-1	-182067.8	rm_other	VW2
run_1	block_1	Viereck	E	2	0	184400.2		-1	-184401.2	rm_other	VW2
run_1	block_1	Viereck	A	2	0	188333.5		-1	-188334.5	rm_other	VW2
run_1	block_1	Stern	T	2	0	192266.8		-1	-192267.8	rm_other	VW2
run_1	block_1	Viereck	D	2	0	195000.2		-1	-195001.2	rm_other	VW2
run_1	block_1	Kreis	X	2	2	197533.5	2	198039.5	506	rm_hit	VW2
run_1	block_1	Viereck	M	2	0	198766.8		-1	-198767.8	rm_other	VW2
run_1	block_1	Kreis	A	2	2	201500.2	2	201895.4	395.2	rm_hit	VW2
run_1	block_1	Stern	M	2	0	202816.8		-1	-202817.8	rm_other	VW2
run_1	block_1	Dreieck	D	2	0	205750.2	2	206159.5	409.3	rm_false_alarm	VW2
run_1	block_1	Viereck	A	2	0	208283.5		-1	-208284.5	rm_other	VW2
run_1	block_1	Kreis	D	2	2	212216.8	2	212719.5	502.7	rm_hit	VW2
run_1	block_1	Dreieck	A	2	0	213850.2		-1	-213851.2	rm_other	VW2
run_1	block_1	Viereck	T	2	0	216983.5		-1	-216984.5	rm_other	VW2
run_1	block_1	Stern	A	2	0	220916.9		-1	-220917.9	rm_other	VW2
run_1	block_1	Dreieck	M	2	0	223650.2		-1	-223651.2	rm_other	VW2
run_1	block_1	Stern	D	2	0	226983.5		-1	-226984.5	rm_other	VW2
run_1	block_1	Kreis	A	2	2	230716.9	2	231135.4	418.5	rm_hit	VW2
run_1	block_1	Dreieck	T	2	0	232866.9		-1	-232867.9	rm_other	VW2
run_1	block_1	Viereck	X	2	0	235600.2		-1	-235601.2	rm_other	VW2
run_1	block_1	Stern	M	2	0	239533.5		-1	-239534.5	rm_other	VW2
run_1	block_1	Kreis	E	2	2	242466.9	2	242879.5	412.6	rm_hit	VW2
run_1	block_1	Viereck	T	2	0	244000.2		-1	-244001.2	rm_other	VW2
run_1	block_1	Kreis	E	2	2	246733.5	2	247023.5	290	rm_hit	VW2
run_1	block_1	Stern	M	2	0	249150.2		-1	-249151.2	rm_other	VW2
run_1	block_1	Viereck	T	2	0	253083.6		-1	-253084.6	rm_other	VW2
run_1	block_2	Kreis	4	1	0	259566.9		-1	-259567.9	rm_other	VW2
run_1	block_2	Viereck	7	1	0	262100.2		-1	-262101.2	rm_other	VW2
run_1	block_2	Kreis	6	1	0	265833.6	1	266471.4	637.8	rm_false_alarm	VW2
run_1	block_2	Viereck	2	1	0	268000.2		-1	-268001.2	rm_other	VW2
run_1	block_2	Dreieck	3	1	1	270933.6	1	271335.4	401.8	rm_hit	VW2
run_1	block_2	Stern	9	1	0	272666.9		-1	-272667.9	rm_other	VW2
run_1	block_2	Dreieck	3	1	1	275400.2	1	275863.4	463.2	rm_hit	VW2
run_1	block_2	Dreieck	9	1	0	278200.2		-1	-278201.2	rm_other	VW2
run_1	block_2	Kreis	4	1	0	280733.6		-1	-280734.6	rm_other	VW2
run_1	block_2	Dreieck	2	1	0	283466.9		-1	-283467.9	rm_other	VW2
run_1	block_2	Viereck	3	1	1	287200.3	1	287679.4	479.1	rm_hit	VW2
run_1	block_2	Dreieck	4	1	0	289600.3		-1	-289601.3	rm_other	VW2
run_1	block_2	Stern	9	1	0	292133.6		-1	-292134.6	rm_other	VW2
run_1	block_2	Viereck	2	1	0	295266.9		-1	-295267.9	rm_other	VW2
run_1	block_2	Kreis	2	1	0	298800.3		-1	-298801.3	rm_other	VW2
run_1	block_2	Dreieck	3	1	1	301133.6	1	301527.4	393.8	rm_hit	VW2
run_1	block_2	Viereck	9	1	0	303650.3		-1	-303651.3	rm_other	VW2
run_1	block_2	Kreis	6	1	0	307583.6		-1	-307584.6	rm_other	VW2
run_1	block_2	Dreieck	9	1	0	311517		-1	-311518	rm_other	VW2
run_1	block_2	Stern	7	1	0	314650.3		-1	-314651.3	rm_other	VW2
run_1	block_2	Dreieck	2	1	0	317383.6		-1	-317384.6	rm_other	VW2
run_1	block_2	Dreieck	6	1	0	320117		-1	-320118	rm_other	VW2
run_1	block_2	Stern	3	1	1	324050.3	1	324551.4	501.1	rm_hit	VW2
run_1	block_2	Kreis	4	1	0	325283.6		-1	-325284.6	rm_other	VW2
run_1	block_2	Kreis	3	1	1	329217	1	329687.4	470.4	rm_hit	VW2
run_1	block_2	Stern	4	1	0	332017		-1	-332018	rm_other	VW2
run_1	block_3	Stern	E	1	0	338667		-1	-338668	rm_other	VW2
run_1	block_3	Viereck	M	1	1	342600.3	2	342951.4	351.1	rm_incorrect	VW2
run_1	block_3	Dreieck	X	1	0	343483.6		-1	-343484.6	rm_other	VW2
run_1	block_3	Stern	M	1	1	347017	2	347327.4	310.4	rm_incorrect	VW2
run_1	block_3	Dreieck	T	1	0	347850.3		-1	-347851.3	rm_other	VW2
run_1	block_3	Dreieck	A	1	0	351183.7		-1	-351184.7	rm_other	VW2
run_1	block_3	Viereck	A	1	0	354117		-1	-354118	rm_other	VW2
run_1	block_3	Dreieck	M	1	1	357650.3	2	358007.4	357.1	rm_incorrect	VW2
run_1	block_3	Viereck	A	1	0	359733.7		-1	-359734.7	rm_other	VW2
run_1	block_3	Kreis	M	1	1	362067	2	362415.4	348.4	rm_incorrect	VW2
run_1	block_3	Stern	A	1	0	363950.3		-1	-363951.3	rm_other	VW2
run_1	block_3	Viereck	A	1	0	366283.7		-1	-366284.7	rm_other	VW2
run_1	block_3	Stern	X	1	0	369417		-1	-369418	rm_other	VW2
run_1	block_3	Viereck	A	1	0	373550.3		-1	-373551.3	rm_other	VW2
run_1	block_3	Stern	X	1	0	377083.7		-1	-377084.7	rm_other	VW2
run_1	block_3	Dreieck	E	1	0	379817		-1	-379818	rm_other	VW2
run_1	block_3	Stern	X	1	0	383750.4		-1	-383751.4	rm_other	VW2
run_1	block_3	Viereck	A	1	0	386283.7		-1	-386284.7	rm_other	VW2
run_1	block_3	Kreis	X	1	0	389217		-1	-389218	rm_other	VW2
run_1	block_3	Kreis	M	1	1	392350.4	2	392775.4	425	rm_incorrect	VW2
run_1	block_3	Dreieck	X	1	0	394300.4		-1	-394301.4	rm_other	VW2
run_1	block_3	Dreieck	T	1	0	398433.7		-1	-398434.7	rm_other	VW2
run_1	block_3	Kreis	A	1	0	400967		-1	-400968	rm_other	VW2
run_1	block_3	Dreieck	D	1	0	404300.4		-1	-404301.4	rm_other	VW2
run_1	block_3	Stern	T	1	0	407833.7		-1	-407834.7	rm_other	VW2
run_1	block_3	Viereck	M	1	1	410167.1	2	410575.4	408.3	rm_incorrect	VW2
run_1	block_4	Kreis	6	2	0	414900.4		-1	-414901.4	rm_other	VW2
run_1	block_4	Viereck	9	2	0	418233.7		-1	-418234.7	rm_other	VW2
run_1	block_4	Dreieck	2	2	2	420967.1	2	421959.4	992.3	rm_hit	VW2
run_1	block_4	Viereck	4	2	0	422683.7		-1	-422684.7	rm_other	VW2
run_1	block_4	Viereck	7	2	0	426217.1		-1	-426218.1	rm_other	VW2
run_1	block_4	Viereck	4	2	0	428950.4	2	429191.4	241	rm_false_alarm	VW2
run_1	block_4	Kreis	9	2	0	429917.1		-1	-429918.1	rm_other	VW2
run_1	block_4	Stern	2	2	0	432250.4		-1	-432251.4	rm_other	VW2
run_1	block_4	Dreieck	4	2	2	435183.7	2	435639.4	455.7	rm_hit	VW2
run_1	block_4	Viereck	6	2	0	436767.1		-1	-436768.1	rm_other	VW2
run_1	block_4	Kreis	6	2	0	440700.4		-1	-440701.4	rm_other	VW2
run_1	block_4	Stern	6	2	0	444433.8		-1	-444434.8	rm_other	VW2
