runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Dreieck	D	2	0	283883.7		-1	-283884.7	rm_other	MH07
run_1	block_1	Kreis	D	2	2	287617		-1	-287618	rm_miss	MH07
run_1	block_1	Dreieck	T	2	0	290950.4		-1	-290951.4	rm_other	MH07
run_1	block_1	Dreieck	M	2	0	294483.7		-1	-294484.7	rm_other	MH07
run_1	block_1	Kreis	T	2	2	298417.1	2	299512.7	1095.6	rm_hit	MH07
run_1	block_1	Viereck	E	2	0	301433.7		-1	-301434.7	rm_other	MH07
run_1	block_1	Viereck	A	2	0	303967.1		-1	-303968.1	rm_other	MH07
run_1	block_1	Viereck	T	2	0	307300.4		-1	-307301.4	rm_other	MH07
run_1	block_1	Viereck	A	2	0	310233.7		-1	-310234.7	rm_other	MH07
run_1	block_1	Viereck	M	2	0	313367.1		-1	-313368.1	rm_other	MH07
run_1	block_1	Viereck	T	2	0	317100.4		-1	-317101.4	rm_other	MH07
run_1	block_1	Dreieck	A	2	0	320833.7		-1	-320834.7	rm_other	MH07
run_1	block_1	Viereck	M	2	0	323167.1		-1	-323168.1	rm_other	MH07
run_1	block_1	Kreis	M	2	2	327100.4	2	327848.8	748.4	rm_hit	MH07
run_1	block_1	Stern	M	2	0	328983.8		-1	-328984.8	rm_other	MH07
run_1	block_1	Stern	A	2	0	331517.1		-1	-331518.1	rm_other	MH07
run_1	block_1	Kreis	T	2	2	334450.4	2	334808.8	358.4	rm_hit	MH07
run_1	block_1	Viereck	T	2	0	335933.8		-1	-335934.8	rm_other	MH07
run_1	block_1	Kreis	E	2	2	339267.1	2	339688.8	421.7	rm_hit	MH07
run_1	block_1	Dreieck	D	2	0	340417.1		-1	-340418.1	rm_other	MH07
run_1	block_1	Viereck	A	2	0	343350.4		-1	-343351.4	rm_other	MH07
run_1	block_1	Kreis	E	2	2	346483.8	2	346912.8	429	rm_hit	MH07
run_1	block_1	Dreieck	A	2	0	347433.8		-1	-347434.8	rm_other	MH07
run_1	block_1	Viereck	D	2	0	350967.1		-1	-350968.1	rm_other	MH07
run_1	block_1	Dreieck	T	2	0	355100.5		-1	-355101.5	rm_other	MH07
run_1	block_1	Dreieck	D	2	0	359233.8		-1	-359234.8	rm_other	MH07
run_1	block_2	Viereck	6	1	0	370900.5		-1	-370901.5	rm_other	MH07
run_1	block_2	Viereck	3	1	1	375033.8	1	375416.7	382.9	rm_hit	MH07
run_1	block_2	Dreieck	4	1	0	377550.5		-1	-377551.5	rm_other	MH07
run_1	block_2	Viereck	3	1	1	381683.8	1	381992.7	308.9	rm_hit	MH07
run_1	block_2	Viereck	2	1	0	384117.2		-1	-384118.2	rm_other	MH07
run_1	block_2	Stern	3	1	1	387450.5	1	387840.8	390.3	rm_hit	MH07
run_1	block_2	Kreis	6	1	0	389367.2		-1	-389368.2	rm_other	MH07
run_1	block_2	Viereck	3	1	1	392500.5	1	392904.8	404.3	rm_hit	MH07
run_1	block_2	Dreieck	4	1	0	395233.8	1	395576.8	343	rm_false_alarm	MH07
run_1	block_2	Stern	4	1	0	396700.5		-1	-396701.5	rm_other	MH07
run_1	block_2	Viereck	2	1	0	400833.9		-1	-400834.9	rm_other	MH07
run_1	block_2	Stern	7	1	0	403767.2		-1	-403768.2	rm_other	MH07
run_1	block_2	Kreis	3	1	1	406500.5	1	406880.7	380.2	rm_hit	MH07
run_1	block_2	Stern	7	1	0	409217.2		-1	-409218.2	rm_other	MH07
run_1	block_2	Stern	9	1	0	411950.5		-1	-411951.5	rm_other	MH07
run_1	block_2	Viereck	9	1	0	414883.9		-1	-414884.9	rm_other	MH07
run_1	block_2	Stern	4	1	0	417217.2		-1	-417218.2	rm_other	MH07
run_1	block_2	Viereck	3	1	1	420750.6	1	421168.7	418.1	rm_hit	MH07
run_1	block_2	Kreis	6	1	0	423500.6		-1	-423501.6	rm_other	MH07
run_1	block_2	Dreieck	9	1	0	426033.9		-1	-426034.9	rm_other	MH07
run_1	block_2	Viereck	7	1	0	428367.2		-1	-428368.2	rm_other	MH07
run_1	block_2	Stern	2	1	0	431300.6		-1	-431301.6	rm_other	MH07
run_1	block_2	Kreis	2	1	0	434033.9		-1	-434034.9	rm_other	MH07
run_1	block_2	Kreis	7	1	0	436767.2		-1	-436768.2	rm_other	MH07
run_1	block_2	Viereck	2	1	0	440100.6		-1	-440101.6	rm_other	MH07
run_1	block_2	Kreis	4	1	0	442633.9		-1	-442634.9	rm_other	MH07
run_1	block_3	Kreis	T	1	0	453733.9		-1	-453734.9	rm_other	MH07
run_1	block_3	Stern	X	1	0	457267.3		-1	-457268.3	rm_other	MH07
run_1	block_3	Viereck	T	1	0	461400.6		-1	-461401.6	rm_other	MH07
run_1	block_3	Stern	M	1	1	463733.9	1	464096.7	362.8	rm_hit	MH07
run_1	block_3	Dreieck	D	1	0	465617.3		-1	-465618.3	rm_other	MH07
run_1	block_3	Kreis	D	1	0	468350.6		-1	-468351.6	rm_other	MH07
run_1	block_3	Viereck	X	1	0	471684		-1	-471685	rm_other	MH07
run_1	block_3	Dreieck	D	1	0	474417.3		-1	-474418.3	rm_other	MH07
run_1	block_3	Stern	D	1	0	477350.6		-1	-477351.6	rm_other	MH07
run_1	block_3	Viereck	M	1	1	480484	1	480824.8	340.8	rm_hit	MH07
run_1	block_3	Stern	X	1	0	482950.6		-1	-482951.6	rm_other	MH07
run_1	block_3	Dreieck	D	1	0	486284		-1	-486285	rm_other	MH07
run_1	block_3	Stern	X	1	0	488617.3		-1	-488618.3	rm_other	MH07
run_1	block_3	Stern	M	1	1	491350.7	1	491728.7	378	rm_hit	MH07
run_1	block_3	Viereck	T	1	0	492250.7		-1	-492251.7	rm_other	MH07
run_1	block_3	Kreis	M	1	1	494584	1	494920.8	336.8	rm_hit	MH07
run_1	block_3	Viereck	A	1	0	497050.7		-1	-497051.7	rm_other	MH07
run_1	block_3	Kreis	X	1	0	500584		-1	-500585	rm_other	MH07
run_1	block_3	Dreieck	M	1	1	504717.3	1	505056.7	339.4	rm_hit	MH07
run_1	block_3	Dreieck	D	1	0	505784		-1	-505785	rm_other	MH07
run_1	block_3	Stern	M	1	1	508917.3	1	509416.8	499.5	rm_hit	MH07
run_1	block_3	Viereck	A	1	0	510950.7		-1	-510951.7	rm_other	MH07
run_1	block_3	Dreieck	D	1	0	513484		-1	-513485	rm_other	MH07
run_1	block_3	Dreieck	X	1	0	516617.4		-1	-516618.4	rm_other	MH07
run_1	block_3	Viereck	E	1	0	520150.7		-1	-520151.7	rm_other	MH07
run_1	block_3	Viereck	X	1	0	523084		-1	-523085	rm_other	MH07
run_1	block_4	Kreis	6	2	0	533117.4		-1	-533118.4	rm_other	MH07
run_1	block_4	Viereck	4	2	0	536450.7		-1	-536451.7	rm_other	MH07
run_1	block_4	Dreieck	3	2	2	538984.1	2	539288.8	304.7	rm_hit	MH07
run_1	block_4	Kreis	2	2	0	540617.4		-1	-540618.4	rm_other	MH07
run_1	block_4	Dreieck	2	2	2	544350.7	2	544720.8	370.1	rm_hit	MH07
run_1	block_4	Viereck	3	2	0	545650.7		-1	-545651.7	rm_other	MH07
run_1	block_4	Viereck	2	2	0	548584.1		-1	-548585.1	rm_other	MH07
run_1	block_4	Kreis	2	2	0	551717.4		-1	-551718.4	rm_other	MH07
run_1	block_4	Stern	4	2	0	554250.7		-1	-554251.7	rm_other	MH07
run_1	block_4	Stern	3	2	0	557784.1		-1	-557785.1	rm_other	MH07
run_1	block_4	Stern	9	2	0	561517.4		-1	-561518.4	rm_other	MH07
run_1	block_4	Stern	7	2	0	564650.8		-1	-564651.8	rm_other	MH07
run_1	block_4	Kreis	6	2	0	567984.1		-1	-567985.1	rm_other	MH07
run_1	block_4	Stern	4	2	0	570917.4		-1	-570918.4	rm_other	MH07
run_1	block_4	Dreieck	3	2	2	574850.8	2	575296.8	446	rm_hit	MH07
run_1	block_4	Viereck	4	2	0	576217.4		-1	-576218.4	rm_other	MH07
run_1	block_4	Stern	7	2	0	579950.8		-1	-579951.8	rm_other	MH07
run_1	block_4	Viereck	6	2	0	582684.1		-1	-582685.1	rm_other	MH07
run_1	block_4	Kreis	2	2	0	585617.5		-1	-585618.5	rm_other	MH07
run_1	block_4	Dreieck	3	2	2	588550.8	2	589016.8	466	rm_hit	MH07
run_1	block_4	Viereck	2	2	0	590750.8		-1	-590751.8	rm_other	MH07
run_1	block_4	Dreieck	3	2	2	594084.1	2	594440.8	356.7	rm_hit	MH07
run_1	block_4	Viereck	7	2	0	596167.5		-1	-596168.5	rm_other	MH07
run_1	block_4	Viereck	2	2	0	598700.8		-1	-598701.8	rm_other	MH07
run_1	block_4	Stern	4	2	0	601434.1		-1	-601435.1	rm_other	MH07
run_1	block_4	Dreieck	2	2	2	604367.5	2	604688.9	321.4	rm_hit	MH07
run_2	block_1	Dreieck	M	3	0	760734.4		-1	-760735.4	rm_other	MH07
run_2	block_1	Dreieck	X	3	1	764467.7	2	765384.8	917.1	rm_incorrect	MH07
run_2	block_1	Dreieck	E	3	0	766517.7		-1	-766518.7	rm_other	MH07
run_2	block_1	Kreis	A	3	0	770051		-1	-770052	rm_other	MH07
run_2	block_1	Kreis	T	3	0	772384.4		-1	-772385.4	rm_other	MH07
run_2	block_1	Kreis	E	3	0	775117.7		-1	-775118.7	rm_other	MH07
run_2	block_1	Kreis	A	3	0	777851		-1	-777852	rm_other	MH07
run_2	block_1	Viereck	T	3	0	781384.4		-1	-781385.4	rm_other	MH07
run_2	block_1	Kreis	X	3	1	783717.7	1	784552.9	835.2	rm_hit	MH07
run_2	block_1	Kreis	E	3	0	786284.4		-1	-786285.4	rm_other	MH07
run_2	block_1	Stern	M	3	2	788617.7	2	788992.9	375.2	rm_hit	MH07
run_2	block_1	Kreis	M	3	0	790117.7		-1	-790118.7	rm_other	MH07
run_2	block_1	Dreieck	A	3	0	793851.1		-1	-793852.1	rm_other	MH07
run_2	block_1	Viereck	D	3	0	797584.4		-1	-797585.4	rm_other	MH07
