runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Stern	X	2	0	178050.2		-1	-178051.2	rm_other	RS02
run_1	block_1	Viereck	M	2	0	180983.5		-1	-180984.5	rm_other	RS02
run_1	block_1	Stern	X	2	0	185116.8		-1	-185117.8	rm_other	RS02
run_1	block_1	Dreieck	T	2	0	187450.2		-1	-187451.2	rm_other	RS02
run_1	block_1	Stern	D	2	0	190983.5		-1	-190984.5	rm_other	RS02
run_1	block_1	Dreieck	X	2	0	193316.8		-1	-193317.8	rm_other	RS02
run_1	block_1	Viereck	T	2	0	196850.2		-1	-196851.2	rm_other	RS02
run_1	block_1	Kreis	T	2	2	200383.5	2	201011.1	627.6	rm_hit	RS02
run_1	block_1	Dreieck	E	2	0	201733.5		-1	-201734.5	rm_other	RS02
run_1	block_1	Viereck	M	2	0	205266.8		-1	-205267.8	rm_other	RS02
run_1	block_1	Kreis	A	2	2	208200.2	2	208627.1	426.9	rm_hit	RS02
run_1	block_1	Dreieck	D	2	0	210750.2		-1	-210751.2	rm_other	RS02
run_1	block_1	Dreieck	X	2	0	213083.5		-1	-213084.5	rm_other	RS02
run_1	block_1	Viereck	A	2	0	216616.9		-1	-216617.9	rm_other	RS02
run_1	block_1	Stern	M	2	0	219950.2		-1	-219951.2	rm_other	RS02
run_1	block_1	Dreieck	T	2	0	223083.5		-1	-223084.5	rm_other	RS02
run_1	block_1	Kreis	X	2	2	225616.9	2	226067.1	450.2	rm_hit	RS02
run_1	block_1	Viereck	X	2	0	227200.2		-1	-227201.2	rm_other	RS02
run_1	block_1	Viereck	A	2	0	230333.5		-1	-230334.5	rm_other	RS02
run_1	block_1	Kreis	T	2	2	232666.9	2	233131.1	464.2	rm_hit	RS02
run_1	block_1	Stern	E	2	0	233866.9		-1	-233867.9	rm_other	RS02
run_1	block_1	Kreis	A	2	2	236400.2	2	236819.1	418.9	rm_hit	RS02
run_1	block_1	Dreieck	E	2	0	238150.2		-1	-238151.2	rm_other	RS02
run_1	block_1	Viereck	D	2	0	241083.5		-1	-241084.5	rm_other	RS02
run_1	block_1	Kreis	X	2	2	243816.9	2	244131.1	314.2	rm_hit	RS02
run_1	block_1	Viereck	X	2	0	245666.9		-1	-245667.9	rm_other	RS02
run_1	block_2	Stern	9	1	0	255216.9		-1	-255217.9	rm_other	RS02
run_1	block_2	Viereck	4	1	0	257950.2		-1	-257951.2	rm_other	RS02
run_1	block_2	Dreieck	3	1	1	261683.6	1	262123.1	439.5	rm_hit	RS02
run_1	block_2	Stern	7	1	0	263450.2		-1	-263451.2	rm_other	RS02
run_1	block_2	Kreis	9	1	0	266583.6		-1	-266584.6	rm_other	RS02
run_1	block_2	Viereck	3	1	1	270116.9	1	270523.1	406.2	rm_hit	RS02
run_1	block_2	Kreis	4	1	0	271250.2		-1	-271251.2	rm_other	RS02
run_1	block_2	Stern	4	1	0	274183.6		-1	-274184.6	rm_other	RS02
run_1	block_2	Dreieck	4	1	0	276516.9		-1	-276517.9	rm_other	RS02
run_1	block_2	Dreieck	7	1	0	279050.3		-1	-279051.3	rm_other	RS02
run_1	block_2	Stern	2	1	0	282583.6		-1	-282584.6	rm_other	RS02
run_1	block_2	Dreieck	6	1	0	286316.9		-1	-286317.9	rm_other	RS02
run_1	block_2	Stern	2	1	0	288650.3		-1	-288651.3	rm_other	RS02
run_1	block_2	Viereck	9	1	0	292183.6		-1	-292184.6	rm_other	RS02
run_1	block_2	Dreieck	2	1	0	294916.9		-1	-294917.9	rm_other	RS02
run_1	block_2	Dreieck	3	1	1	298050.3	1	298587.1	536.8	rm_hit	RS02
run_1	block_2	Dreieck	4	1	0	300916.9		-1	-300917.9	rm_other	RS02
run_1	block_2	Stern	4	1	0	304450.3		-1	-304451.3	rm_other	RS02
run_1	block_2	Kreis	3	1	1	306983.6	1	307419.1	435.5	rm_hit	RS02
run_1	block_2	Viereck	6	1	0	309350.3		-1	-309351.3	rm_other	RS02
run_1	block_2	Dreieck	3	1	1	312683.6	1	313139.1	455.5	rm_hit	RS02
run_1	block_2	Kreis	6	1	0	313867		-1	-313868	rm_other	RS02
run_1	block_2	Dreieck	3	1	1	317600.3	1	318035.1	434.8	rm_hit	RS02
run_1	block_2	Stern	4	1	0	319367		-1	-319368	rm_other	RS02
run_1	block_2	Dreieck	6	1	0	322300.3		-1	-322301.3	rm_other	RS02
run_1	block_2	Viereck	6	1	0	325033.6		-1	-325034.6	rm_other	RS02
run_1	block_3	Viereck	T	1	0	338183.6		-1	-338184.6	rm_other	RS02
run_1	block_3	Dreieck	T	1	0	340717		-1	-340718	rm_other	RS02
run_1	block_3	Viereck	T	1	0	343850.3		-1	-343851.3	rm_other	RS02
run_1	block_3	Viereck	A	1	0	347183.7		-1	-347184.7	rm_other	RS02
run_1	block_3	Stern	D	1	0	350917		-1	-350918	rm_other	RS02
run_1	block_3	Dreieck	E	1	0	354450.3		-1	-354451.3	rm_other	RS02
run_1	block_3	Stern	D	1	0	357383.7		-1	-357384.7	rm_other	RS02
run_1	block_3	Viereck	D	1	0	359717		-1	-359718	rm_other	RS02
run_1	block_3	Stern	D	1	0	363250.3		-1	-363251.3	rm_other	RS02
run_1	block_3	Kreis	M	1	1	365783.7	1	366243.1	459.4	rm_hit	RS02
run_1	block_3	Kreis	X	1	0	368167		-1	-368168	rm_other	RS02
run_1	block_3	Dreieck	M	1	1	371700.3	1	372179.1	478.8	rm_hit	RS02
run_1	block_3	Dreieck	E	1	0	374500.4		-1	-374501.4	rm_other	RS02
run_1	block_3	Dreieck	D	1	0	378033.7		-1	-378034.7	rm_other	RS02
run_1	block_3	Kreis	M	1	1	381767	1	382203.1	436.1	rm_hit	RS02
run_1	block_3	Kreis	D	1	0	383333.7		-1	-383334.7	rm_other	RS02
run_1	block_3	Viereck	T	1	0	386067		-1	-386068	rm_other	RS02
run_1	block_3	Viereck	M	1	1	389200.4	1	389595.1	394.7	rm_hit	RS02
run_1	block_3	Viereck	A	1	0	391317		-1	-391318	rm_other	RS02
run_1	block_3	Dreieck	M	1	1	395050.4	1	395507.1	456.7	rm_hit	RS02
run_1	block_3	Stern	D	1	0	397633.7		-1	-397634.7	rm_other	RS02
run_1	block_3	Viereck	E	1	0	401567		-1	-401568	rm_other	RS02
run_1	block_3	Dreieck	M	1	1	404900.4	1	405251.1	350.7	rm_hit	RS02
run_1	block_3	Kreis	A	1	0	407383.7		-1	-407384.7	rm_other	RS02
run_1	block_3	Dreieck	T	1	0	410317.1		-1	-410318.1	rm_other	RS02
run_1	block_3	Stern	E	1	0	413250.4		-1	-413251.4	rm_other	RS02
run_1	block_4	Kreis	9	2	0	420033.7		-1	-420034.7	rm_other	RS02
run_1	block_4	Viereck	3	2	0	423567.1		-1	-423568.1	rm_other	RS02
run_1	block_4	Dreieck	7	2	2	425900.4	2	426483.1	582.7	rm_hit	RS02
run_1	block_4	Kreis	4	2	0	428617.1		-1	-428618.1	rm_other	RS02
run_1	block_4	Stern	3	2	0	432750.4		-1	-432751.4	rm_other	RS02
run_1	block_4	Kreis	6	2	0	436683.7		-1	-436684.7	rm_other	RS02
run_1	block_4	Viereck	3	2	0	439617.1		-1	-439618.1	rm_other	RS02
run_1	block_4	Kreis	4	2	0	442750.4		-1	-442751.4	rm_other	RS02
run_1	block_4	Dreieck	4	2	2	445283.8	2	445651.1	367.3	rm_hit	RS02
run_1	block_4	Viereck	7	2	0	447583.8	2	448035.1	451.3	rm_false_alarm	RS02
run_1	block_4	Kreis	2	2	0	449167.1		-1	-449168.1	rm_other	RS02
run_1	block_4	Dreieck	4	2	2	451500.4	2	451899.1	398.7	rm_hit	RS02
run_1	block_4	Viereck	6	2	0	452633.8		-1	-452634.8	rm_other	RS02
run_1	block_4	Viereck	2	2	0	455567.1		-1	-455568.1	rm_other	RS02
run_1	block_4	Kreis	6	2	0	457900.4		-1	-457901.4	rm_other	RS02
run_1	block_4	Viereck	3	2	0	460833.8		-1	-460834.8	rm_other	RS02
run_1	block_4	Stern	6	2	0	464367.1		-1	-464368.1	rm_other	RS02
run_1	block_4	Viereck	4	2	0	468300.4		-1	-468301.4	rm_other	RS02
run_1	block_4	Stern	3	2	0	471433.8		-1	-471434.8	rm_other	RS02
run_1	block_4	Stern	6	2	0	474167.1		-1	-474168.1	rm_other	RS02
run_1	block_4	Dreieck	2	2	2	477300.5	2	477779.1	478.6	rm_hit	RS02
run_1	block_4	Kreis	3	2	0	479100.5		-1	-479101.5	rm_other	RS02
run_1	block_4	Dreieck	6	2	2	482033.8	2	482651	617.2	rm_hit	RS02
run_1	block_4	Stern	3	2	0	483783.8		-1	-483784.8	rm_other	RS02
run_1	block_4	Dreieck	9	2	2	487717.1	2	488211	493.9	rm_hit	RS02
run_1	block_4	Kreis	7	2	0	488733.8		-1	-488734.8	rm_other	RS02
run_2	block_1	Dreieck	T	3	0	635683.9		-1	-635684.9	rm_other	RS02
run_2	block_1	Dreieck	D	3	0	638817.3		-1	-638818.3	rm_other	RS02
run_2	block_1	Viereck	X	3	1	642350.6	1	642843	492.4	rm_hit	RS02
