runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_4	Stern	6	2	0	500517	2	500877,9	360,9	rm_false_alarm	JT02
run_2	block_3	Viereck	X	3	0	843083,8	1	843957,7	873,9	rm_false_alarm	JT02
run_1	block_1	Kreis	E	2	2	228900,1	2	229350,1	450	rm_hit	JT02
run_1	block_1	Kreis	A	2	2	241483,5	2	241998	514,5	rm_hit	JT02
run_1	block_1	Kreis	M	2	2	246066,8	2	246966	899,2	rm_hit	JT02
run_1	block_1	Kreis	A	2	2	256766,8	2	257182	415,2	rm_hit	JT02
run_1	block_1	Kreis	X	2	2	261250,1	2	261822	571,9	rm_hit	JT02
run_1	block_1	Kreis	E	2	2	296083,5	2	296470	386,5	rm_hit	JT02
run_1	block_2	Viereck	3	1	1	324716,8	1	325174	457,2	rm_hit	JT02
run_1	block_2	Viereck	3	1	1	340766,9	1	341198	431,1	rm_hit	JT02
run_1	block_2	Stern	3	1	1	347066,9	1	347494	427,1	rm_hit	JT02
run_1	block_2	Viereck	3	1	1	356683,5	1	357054	370,5	rm_hit	JT02
run_1	block_2	Kreis	3	1	1	367383,5	1	367758	374,5	rm_hit	JT02
run_1	block_2	Stern	3	1	1	372016,9	1	372406	389,1	rm_hit	JT02
run_1	block_3	Viereck	M	1	1	394833,6	1	395350	516,4	rm_hit	JT02
run_1	block_3	Kreis	M	1	1	406483,6	1	406886	402,4	rm_hit	JT02
run_1	block_3	Viereck	M	1	1	419616,9	1	420022	405,1	rm_hit	JT02
run_1	block_3	Dreieck	M	1	1	427216,9	1	427613,9	397	rm_hit	JT02
run_1	block_3	Stern	M	1	1	432083,6	1	432389,9	306,3	rm_hit	JT02
run_1	block_3	Stern	M	1	1	442716,9	1	443125,9	409	rm_hit	JT02
run_1	block_4	Dreieck	7	2	2	475466,9	2	475901,9	435	rm_hit	JT02
run_1	block_4	Dreieck	2	2	2	489966,9	2	490382	415,1	rm_hit	JT02
run_1	block_4	Dreieck	9	2	2	503200,3	2	503709,9	509,6	rm_hit	JT02
run_1	block_4	Dreieck	3	2	2	511700,3	2	512109,9	409,6	rm_hit	JT02
run_1	block_4	Dreieck	4	2	2	517567	2	518013,9	446,9	rm_hit	JT02
run_1	block_4	Dreieck	2	2	2	535217	2	535717,9	500,9	rm_hit	JT02
run_2	block_1	Stern	A	3	2	680583,7	2	681133,8	550,1	rm_hit	JT02
run_2	block_1	Kreis	X	3	1	686000,4	1	686389,8	389,4	rm_hit	JT02
