runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Stern	M	2	0	172966.8		-1	-172967.8	rm_other	MZ02
run_1	block_1	Viereck	A	2	0	176300.1		-1	-176301.1	rm_other	MZ02
run_1	block_1	Stern	A	2	0	179633.5		-1	-179634.5	rm_other	MZ02
run_1	block_1	Stern	X	2	0	183766.8		-1	-183767.8	rm_other	MZ02
run_1	block_1	Stern	E	2	0	187500.2		-1	-187501.2	rm_other	MZ02
run_1	block_1	Dreieck	A	2	0	190033.5		-1	-190034.5	rm_other	MZ02
run_1	block_1	Kreis	X	2	2	194166.8	2	194835.2	668.4	rm_hit	MZ02
run_1	block_1	Stern	T	2	0	195966.8		-1	-195967.8	rm_other	MZ02
run_1	block_1	Stern	X	2	0	198900.2		-1	-198901.2	rm_other	MZ02
run_1	block_1	Viereck	T	2	0	201833.5		-1	-201834.5	rm_other	MZ02
run_1	block_1	Dreieck	X	2	0	205766.8		-1	-205767.8	rm_other	MZ02
run_1	block_1	Kreis	X	2	2	208300.2	2	208691.1	390.9	rm_hit	MZ02
run_1	block_1	Dreieck	D	2	0	210416.8		-1	-210417.8	rm_other	MZ02
run_1	block_1	Dreieck	T	2	0	213550.2		-1	-213551.2	rm_other	MZ02
run_1	block_1	Stern	M	2	0	216483.5	2	216979.1	495.6	rm_false_alarm	MZ02
run_1	block_1	Kreis	X	2	2	218500.2	2	219027.1	526.9	rm_hit	MZ02
run_1	block_1	Viereck	M	2	0	219950.1		-1	-219951.1	rm_other	MZ02
run_1	block_1	Kreis	D	2	2	222683.5	2	223059.1	375.6	rm_hit	MZ02
run_1	block_1	Dreieck	A	2	0	224983.5		-1	-224984.5	rm_other	MZ02
run_1	block_1	Dreieck	M	2	0	227516.9		-1	-227517.9	rm_other	MZ02
run_1	block_1	Kreis	X	2	2	230850.2	2	231259.1	408.9	rm_hit	MZ02
run_1	block_1	Viereck	A	2	0	233583.5		-1	-233584.5	rm_other	MZ02
run_1	block_1	Dreieck	A	2	0	237716.9		-1	-237717.9	rm_other	MZ02
run_1	block_1	Stern	X	2	0	240250.2		-1	-240251.2	rm_other	MZ02
run_1	block_1	Stern	M	2	0	242983.5		-1	-242984.5	rm_other	MZ02
run_1	block_1	Kreis	E	2	2	245316.9	2	245835.1	518.2	rm_hit	MZ02
run_1	block_2	Dreieck	6	1	0	252533.6		-1	-252534.6	rm_other	MZ02
run_1	block_2	Dreieck	4	1	0	255266.9		-1	-255267.9	rm_other	MZ02
run_1	block_2	Kreis	6	1	0	259400.2		-1	-259401.2	rm_other	MZ02
run_1	block_2	Stern	6	1	0	261733.6		-1	-261734.6	rm_other	MZ02
run_1	block_2	Stern	3	1	1	265066.9	1	265483.1	416.2	rm_hit	MZ02
run_1	block_2	Viereck	4	1	0	267016.9		-1	-267017.9	rm_other	MZ02
run_1	block_2	Stern	4	1	0	269750.2		-1	-269751.2	rm_other	MZ02
run_1	block_2	Dreieck	4	1	0	272083.6		-1	-272084.6	rm_other	MZ02
run_1	block_2	Stern	3	1	1	274816.9	1	275507.1	690.2	rm_hit	MZ02
run_1	block_2	Stern	4	1	0	276633.6		-1	-276634.6	rm_other	MZ02
run_1	block_2	Stern	3	1	1	280166.9	1	280619.1	452.2	rm_hit	MZ02
run_1	block_2	Stern	7	1	0	281950.3		-1	-281951.3	rm_other	MZ02
run_1	block_2	Stern	3	1	1	285483.6	1	285883.1	399.5	rm_hit	MZ02
run_1	block_2	Dreieck	7	1	0	288016.9		-1	-288017.9	rm_other	MZ02
run_1	block_2	Stern	9	1	0	291150.3		-1	-291151.3	rm_other	MZ02
run_1	block_2	Stern	3	1	1	293683.6	1	294203.1	519.5	rm_hit	MZ02
run_1	block_2	Kreis	9	1	0	295733.6		-1	-295734.6	rm_other	MZ02
run_1	block_2	Stern	2	1	0	299066.9	1	299475.1	408.2	rm_false_alarm	MZ02
run_1	block_2	Kreis	2	1	0	300800.3		-1	-300801.3	rm_other	MZ02
run_1	block_2	Dreieck	2	1	0	304533.6		-1	-304534.6	rm_other	MZ02
run_1	block_2	Stern	9	1	0	308066.9		-1	-308067.9	rm_other	MZ02
run_1	block_2	Kreis	7	1	0	311000.3		-1	-311001.3	rm_other	MZ02
run_1	block_2	Stern	4	1	0	315133.6		-1	-315134.6	rm_other	MZ02
run_1	block_2	Kreis	9	1	0	317667		-1	-317668	rm_other	MZ02
run_1	block_2	Kreis	3	1	1	320200.3	1	320611.1	410.8	rm_hit	MZ02
run_1	block_2	Dreieck	7	1	0	322333.6		-1	-322334.6	rm_other	MZ02
run_1	block_3	Kreis	T	1	0	327233.6		-1	-327234.6	rm_other	MZ02
run_1	block_3	Stern	M	1	1	329567	1	329923.1	356.1	rm_hit	MZ02
run_1	block_3	Dreieck	E	1	0	332250.3		-1	-332251.3	rm_other	MZ02
run_1	block_3	Viereck	D	1	0	335783.6		-1	-335784.6	rm_other	MZ02
run_1	block_3	Dreieck	T	1	0	338117		-1	-338118	rm_other	MZ02
run_1	block_3	Kreis	T	1	0	341450.3		-1	-341451.3	rm_other	MZ02
run_1	block_3	Viereck	X	1	0	344583.6		-1	-344584.6	rm_other	MZ02
run_1	block_3	Stern	E	1	0	347317		-1	-347318	rm_other	MZ02
run_1	block_3	Dreieck	T	1	0	350250.3		-1	-350251.3	rm_other	MZ02
run_1	block_3	Kreis	D	1	0	352583.7		-1	-352584.7	rm_other	MZ02
run_1	block_3	Viereck	M	1	1	355917	1	356363.1	446.1	rm_hit	MZ02
run_1	block_3	Dreieck	X	1	0	358683.7		-1	-358684.7	rm_other	MZ02
run_1	block_3	Stern	D	1	0	361017		-1	-361018	rm_other	MZ02
run_1	block_3	Dreieck	D	1	0	365150.3		-1	-365151.3	rm_other	MZ02
run_1	block_3	Kreis	M	1	1	368483.7	1	368883.1	399.4	rm_hit	MZ02
run_1	block_3	Stern	A	1	0	370617		-1	-370618	rm_other	MZ02
run_1	block_3	Dreieck	E	1	0	374350.3		-1	-374351.3	rm_other	MZ02
run_1	block_3	Viereck	X	1	0	377083.7		-1	-377084.7	rm_other	MZ02
run_1	block_3	Kreis	D	1	0	381016.9		-1	-381017.9	rm_other	MZ02
run_1	block_3	Dreieck	T	1	0	384150.4		-1	-384151.4	rm_other	MZ02
run_1	block_3	Dreieck	A	1	0	388083.7		-1	-388084.7	rm_other	MZ02
run_1	block_3	Kreis	M	1	1	391817	1	392251.1	434.1	rm_hit	MZ02
run_1	block_3	Dreieck	T	1	0	393783.7		-1	-393784.7	rm_other	MZ02
run_1	block_3	Dreieck	M	1	1	396517	1	396915.1	398.1	rm_hit	MZ02
run_1	block_3	Stern	X	1	0	399050.4		-1	-399051.4	rm_other	MZ02
run_1	block_3	Dreieck	M	1	1	403183.7	1	403635.1	451.4	rm_hit	MZ02
run_1	block_4	Viereck	2	2	0	413933.7		-1	-413934.7	rm_other	MZ02
run_1	block_4	Stern	2	2	0	417667.1		-1	-417668.1	rm_other	MZ02
run_1	block_4	Stern	4	2	0	421200.4		-1	-421201.4	rm_other	MZ02
run_1	block_4	Viereck	2	2	0	424733.7		-1	-424734.7	rm_other	MZ02
run_1	block_4	Viereck	7	2	0	427467.1		-1	-427468.1	rm_other	MZ02
run_1	block_4	Stern	2	2	0	431200.4		-1	-431201.4	rm_other	MZ02
run_1	block_4	Viereck	2	2	0	433733.7		-1	-433734.7	rm_other	MZ02
run_1	block_4	Dreieck	7	2	2	436467.1	2	437075.1	608	rm_hit	MZ02
run_1	block_4	Viereck	7	2	0	439000.4		-1	-439001.4	rm_other	MZ02
run_1	block_4	Dreieck	7	2	2	441333.7	2	441803.1	469.4	rm_hit	MZ02
run_1	block_4	Viereck	7	2	0	442533.7		-1	-442534.7	rm_other	MZ02
run_1	block_4	Stern	2	2	0	446067.1		-1	-446068.1	rm_other	MZ02
run_1	block_4	Dreieck	2	2	2	448600.4	2	449123.1	522.7	rm_hit	MZ02
run_1	block_4	Kreis	6	2	0	451250.4		-1	-451251.4	rm_other	MZ02
run_1	block_4	Kreis	7	2	0	454983.8		-1	-454984.8	rm_other	MZ02
run_1	block_4	Dreieck	9	2	2	457317.1	2	457795.1	478	rm_hit	MZ02
run_1	block_4	Stern	2	2	0	459517.1		-1	-459518.1	rm_other	MZ02
run_1	block_4	Kreis	7	2	0	463450.4		-1	-463451.4	rm_other	MZ02
run_1	block_4	Stern	6	2	0	467183.8		-1	-467184.8	rm_other	MZ02
run_1	block_4	Dreieck	6	2	2	471117.1	2	471531.1	414	rm_hit	MZ02
run_1	block_4	Viereck	6	2	0	472667.1		-1	-472668.1	rm_other	MZ02
run_1	block_4	Viereck	7	2	0	476800.5		-1	-476801.5	rm_other	MZ02
run_1	block_4	Dreieck	3	2	2	480133.8	2	480483	349.2	rm_hit	MZ02
run_1	block_4	Kreis	3	2	0	482417.1		-1	-482418.1	rm_other	MZ02
run_1	block_4	Kreis	7	2	0	484750.5		-1	-484751.5	rm_other	MZ02
run_1	block_4	Viereck	4	2	0	487883.8		-1	-487884.8	rm_other	MZ02
run_2	block_1	Kreis	D	3	0	616383.9		-1	-616384.9	rm_other	MZ02
run_2	block_1	Stern	E	3	2	620117.3	2	620579.1	461.8	rm_hit	MZ02
run_2	block_1	Kreis	E	3	0	622700.6		-1	-622701.6	rm_other	MZ02
run_2	block_1	Viereck	D	3	0	625033.9		-1	-625034.9	rm_other	MZ02
run_2	block_1	Kreis	X	3	1	627967.3	1	628619.1	651.8	rm_hit	MZ02
run_2	block_1	Viereck	M	3	0	630550.6		-1	-630551.6	rm_other	MZ02
run_2	block_1	Viereck	E	3	0	634683.9		-1	-634684.9	rm_other	MZ02
run_2	block_1	Stern	D	3	2	637617.3	2	638179.1	561.8	rm_hit	MZ02
run_2	block_1	Dreieck	T	3	0	638900.6		-1	-638901.6	rm_other	MZ02
run_2	block_1	Kreis	M	3	0	642433.9		-1	-642434.9	rm_other	MZ02
run_2	block_1	Dreieck	E	3	0	645967.3		-1	-645968.3	rm_other	MZ02
run_2	block_1	Viereck	D	3	0	648500.6		-1	-648501.6	rm_other	MZ02
run_2	block_1	Viereck	T	3	0	650834		-1	-650835	rm_other	MZ02
run_2	block_1	Kreis	T	3	0	653567.3		-1	-653568.3	rm_other	MZ02
run_2	block_1	Stern	E	3	2	656700.6	2	657331	630.4	rm_hit	MZ02
run_2	block_1	Viereck	M	3	0	658067.3		-1	-658068.3	rm_other	MZ02
run_2	block_1	Viereck	T	3	0	662000.6		-1	-662001.6	rm_other	MZ02
run_2	block_1	Viereck	X	3	1	665134	1	665691	557	rm_hit	MZ02
run_2	block_1	Kreis	A	3	0	667217.3		-1	-667218.3	rm_other	MZ02
run_2	block_1	Viereck	T	3	0	670350.6		-1	-670351.6	rm_other	MZ02
run_2	block_1	Kreis	X	3	1	673084	1	673819.1	735.1	rm_hit	MZ02
run_2	block_1	Dreieck	D	3	0	675550.7		-1	-675551.7	rm_other	MZ02
run_2	block_1	Viereck	M	3	0	679684		-1	-679685	rm_other	MZ02
run_2	block_1	Viereck	E	3	0	682817.3		-1	-682818.3	rm_other	MZ02
run_2	block_1	Dreieck	M	3	0	686350.7		-1	-686351.7	rm_other	MZ02
run_2	block_1	Viereck	E	3	0	690284		-1	-690285	rm_other	MZ02
run_2	block_2	Dreieck	2	3	0	695667.3		-1	-695668.3	rm_other	MZ02
run_2	block_2	Kreis	7	3	0	699200.7		-1	-699201.7	rm_other	MZ02
run_2	block_2	Kreis	9	3	0	702534		-1	-702535	rm_other	MZ02
run_2	block_2	Dreieck	7	3	0	705867.3		-1	-705868.3	rm_other	MZ02
run_2	block_2	Dreieck	9	3	0	708400.7		-1	-708401.7	rm_other	MZ02
run_2	block_2	Stern	7	3	0	712534		-1	-712535	rm_other	MZ02
run_2	block_2	Kreis	3	3	0	715867.4		-1	-715868.4	rm_other	MZ02
run_2	block_2	Stern	9	3	0	718600.7		-1	-718601.7	rm_other	MZ02
run_2	block_2	Dreieck	7	3	0	721134		-1	-721135	rm_other	MZ02
run_2	block_2	Kreis	4	3	1	725067.4	1	725771	703.6	rm_hit	MZ02
run_2	block_2	Dreieck	2	3	0	726300.7		-1	-726301.7	rm_other	MZ02
run_2	block_2	Stern	4	3	1	730234	1	731027	793	rm_hit	MZ02
run_2	block_2	Dreieck	2	3	0	732350.7		-1	-732351.7	rm_other	MZ02
run_2	block_2	Viereck	7	3	2	735084	2	736163	1079	rm_hit	MZ02
run_2	block_2	Kreis	6	3	0	737684		-1	-737685	rm_other	MZ02
run_2	block_2	Viereck	2	3	2	740217.4	2	740699	481.6	rm_hit	MZ02
run_2	block_2	Kreis	3	3	0	742834.1		-1	-742835.1	rm_other	MZ02
run_2	block_2	Dreieck	4	3	1	745367.4	1	745819	451.6	rm_hit	MZ02
run_2	block_2	Dreieck	6	3	0	747950.7		-1	-747951.7	rm_other	MZ02
run_2	block_2	Viereck	2	3	2	751684.1	2	752259	574.9	rm_hit	MZ02
run_2	block_2	Dreieck	2	3	0	754384.1		-1	-754385.1	rm_other	MZ02
run_2	block_2	Stern	3	3	0	756717.4		-1	-756718.4	rm_other	MZ02
run_2	block_2	Dreieck	3	3	0	760250.7		-1	-760251.7	rm_other	MZ02
run_2	block_2	Kreis	6	3	0	762984.1		-1	-762985.1	rm_other	MZ02
run_2	block_2	Kreis	7	3	0	766317.4		-1	-766318.4	rm_other	MZ02
run_2	block_2	Dreieck	9	3	0	769850.7		-1	-769851.7	rm_other	MZ02
