runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Stern	T	2	0	154819.9		-1	-154820.9	rm_other	VB08
run_1	block_1	Kreis	T	2	2	157759.9	2	158169.7	409.8	rm_hit	VB08
run_1	block_1	Dreieck	X	2	0	158699.9		-1	-158700.9	rm_other	VB08
run_1	block_1	Viereck	M	2	0	162239.9		-1	-162240.9	rm_other	VB08
run_1	block_1	Stern	X	2	0	165979.9		-1	-165980.9	rm_other	VB08
run_1	block_1	Viereck	A	2	0	169119.9		-1	-169120.9	rm_other	VB08
run_1	block_1	Kreis	M	2	2	173059.9	2	173497.7	437.8	rm_hit	VB08
run_1	block_1	Dreieck	A	2	0	175839.9		-1	-175840.9	rm_other	VB08
run_1	block_1	Viereck	X	2	0	179979.9		-1	-179980.9	rm_other	VB08
run_1	block_1	Stern	E	2	0	183919.9		-1	-183920.9	rm_other	VB08
run_1	block_1	Dreieck	T	2	0	186859.9		-1	-186860.9	rm_other	VB08
run_1	block_1	Stern	T	2	0	189999.9		-1	-190000.9	rm_other	VB08
run_1	block_1	Kreis	A	2	2	193739.9	2	194145.7	405.8	rm_hit	VB08
run_1	block_1	Viereck	E	2	0	195079.9		-1	-195080.9	rm_other	VB08
run_1	block_1	Kreis	X	2	2	199018.2	2	199505.7	487.5	rm_hit	VB08
run_1	block_1	Viereck	T	2	0	200439.9		-1	-200440.9	rm_other	VB08
run_1	block_1	Viereck	A	2	0	202979.9		-1	-202980.9	rm_other	VB08
run_1	block_1	Stern	X	2	0	207119.9		-1	-207120.9	rm_other	VB08
run_1	block_1	Stern	A	2	0	209459.9		-1	-209460.9	rm_other	VB08
run_1	block_1	Kreis	M	2	2	213399.9	2	213889.7	489.8	rm_hit	VB08
run_1	block_1	Viereck	X	2	0	214819.9		-1	-214820.9	rm_other	VB08
run_1	block_1	Dreieck	D	2	0	217159.9		-1	-217160.9	rm_other	VB08
run_1	block_1	Dreieck	M	2	0	220699.9		-1	-220700.9	rm_other	VB08
run_1	block_1	Stern	T	2	0	224439.9		-1	-224440.9	rm_other	VB08
run_1	block_1	Stern	M	2	0	227779.9		-1	-227780.9	rm_other	VB08
run_1	block_1	Kreis	A	2	2	230119.9	2	230737.7	617.8	rm_hit	VB08
run_1	block_2	Stern	2	1	0	234139.9		-1	-234140.9	rm_other	VB08
run_1	block_2	Kreis	7	1	0	238279.9		-1	-238280.9	rm_other	VB08
run_1	block_2	Dreieck	9	1	0	240819.9		-1	-240820.9	rm_other	VB08
run_1	block_2	Kreis	3	1	1	243559.9	1	244009.6	449.7	rm_hit	VB08
run_1	block_2	Dreieck	2	1	0	244739.9		-1	-244740.9	rm_other	VB08
run_1	block_2	Dreieck	4	1	0	248679.9		-1	-248680.9	rm_other	VB08
run_1	block_2	Kreis	2	1	0	251619.9	1	252081.6	461.7	rm_false_alarm	VB08
run_1	block_2	Stern	4	1	0	253819.9		-1	-253820.9	rm_other	VB08
run_1	block_2	Viereck	6	1	0	256759.9		-1	-256760.9	rm_other	VB08
run_1	block_2	Kreis	3	1	1	259099.9	1	259649.7	549.8	rm_hit	VB08
run_1	block_2	Kreis	2	1	0	260979.9		-1	-260980.9	rm_other	VB08
run_1	block_2	Stern	3	1	1	264519.9	1	264945.6	425.7	rm_hit	VB08
run_1	block_2	Kreis	6	1	0	267279.9		-1	-267280.9	rm_other	VB08
run_1	block_2	Stern	9	1	0	269619.9		-1	-269620.9	rm_other	VB08
run_1	block_2	Stern	6	1	0	273759.9		-1	-273760.9	rm_other	VB08
run_1	block_2	Viereck	2	1	0	277699.9		-1	-277700.9	rm_other	VB08
run_1	block_2	Viereck	6	1	0	281839.9		-1	-281840.9	rm_other	VB08
run_1	block_2	Dreieck	6	1	0	285779.9		-1	-285780.9	rm_other	VB08
run_1	block_2	Kreis	4	1	0	289319.9		-1	-289320.9	rm_other	VB08
run_1	block_2	Dreieck	3	1	1	292459.9	1	292889.7	429.8	rm_hit	VB08
run_1	block_2	Dreieck	4	1	0	294419.9		-1	-294420.9	rm_other	VB08
run_1	block_2	Stern	3	1	1	297359.9	1	297761.7	401.8	rm_hit	VB08
run_1	block_2	Viereck	9	1	0	299299.9		-1	-299300.9	rm_other	VB08
run_1	block_2	Viereck	7	1	0	303039.9		-1	-303040.9	rm_other	VB08
run_1	block_2	Kreis	3	1	1	306379.9	1	306841.6	461.7	rm_hit	VB08
run_1	block_2	Stern	7	1	0	308379.9		-1	-308380.9	rm_other	VB08
run_1	block_3	Dreieck	E	1	0	313379.9		-1	-313380.9	rm_other	VB08
run_1	block_3	Dreieck	T	1	0	315719.9		-1	-315720.9	rm_other	VB08
run_1	block_3	Stern	T	1	0	319859.9		-1	-319860.9	rm_other	VB08
run_1	block_3	Viereck	A	1	0	322999.9		-1	-323000.9	rm_other	VB08
run_1	block_3	Stern	M	1	1	325939.9	1	326513.7	573.8	rm_hit	VB08
run_1	block_3	Viereck	T	1	0	327039.9		-1	-327040.9	rm_other	VB08
run_1	block_3	Dreieck	M	1	1	330779.8	1	331185.6	405.8	rm_hit	VB08
run_1	block_3	Stern	T	1	0	332119.9		-1	-332120.9	rm_other	VB08
run_1	block_3	Stern	A	1	0	336059.8		-1	-336060.8	rm_other	VB08
run_1	block_3	Viereck	A	1	0	338799.8		-1	-338800.8	rm_other	VB08
run_1	block_3	Dreieck	E	1	0	341939.8		-1	-341940.8	rm_other	VB08
run_1	block_3	Viereck	M	1	1	345679.8	1	346137.7	457.9	rm_hit	VB08
run_1	block_3	Kreis	T	1	0	347079.8		-1	-347080.8	rm_other	VB08
run_1	block_3	Viereck	X	1	0	351219.8		-1	-351220.8	rm_other	VB08
run_1	block_3	Kreis	A	1	0	354359.8		-1	-354360.8	rm_other	VB08
run_1	block_3	Dreieck	X	1	0	358099.8		-1	-358100.8	rm_other	VB08
run_1	block_3	Viereck	D	1	0	361639.8		-1	-361640.8	rm_other	VB08
run_1	block_3	Kreis	M	1	1	365779.8	1	366233.6	453.8	rm_hit	VB08
run_1	block_3	Viereck	T	1	0	368359.8		-1	-368360.8	rm_other	VB08
run_1	block_3	Dreieck	M	1	1	372099.8	1	372737.7	637.9	rm_hit	VB08
run_1	block_3	Viereck	A	1	0	374679.8		-1	-374680.8	rm_other	VB08
run_1	block_3	Stern	T	1	0	378419.8		-1	-378420.8	rm_other	VB08
run_1	block_3	Stern	M	1	1	381959.8	1	382393.7	433.9	rm_hit	VB08
run_1	block_3	Dreieck	E	1	0	384519.8		-1	-384520.8	rm_other	VB08
run_1	block_3	Viereck	A	1	0	388659.8		-1	-388660.8	rm_other	VB08
run_1	block_3	Dreieck	D	1	0	392799.8		-1	-392800.8	rm_other	VB08
run_1	block_4	Stern	2	2	0	403639.8		-1	-403640.8	rm_other	VB08
run_1	block_4	Stern	6	2	0	406779.8		-1	-406780.8	rm_other	VB08
run_1	block_4	Viereck	9	2	0	410919.8		-1	-410920.8	rm_other	VB08
run_1	block_4	Viereck	7	2	0	415059.8		-1	-415060.8	rm_other	VB08
run_1	block_4	Stern	2	2	0	418199.8		-1	-418200.8	rm_other	VB08
run_1	block_4	Stern	4	2	0	421939.8		-1	-421940.8	rm_other	VB08
run_1	block_4	Dreieck	7	2	2	424279.8	2	425041.6	761.8	rm_hit	VB08
run_1	block_4	Viereck	2	2	0	426779.8		-1	-426780.8	rm_other	VB08
run_1	block_4	Dreieck	6	2	2	430519.8	2	430905.6	385.8	rm_hit	VB08
run_1	block_4	Kreis	3	2	0	432239.8		-1	-432240.8	rm_other	VB08
run_1	block_4	Dreieck	4	2	2	436379.8	2	436833.6	453.8	rm_hit	VB08
run_1	block_4	Stern	4	2	0	439159.8		-1	-439160.8	rm_other	VB08
run_1	block_4	Kreis	4	2	0	442699.8		-1	-442700.8	rm_other	VB08
run_1	block_4	Kreis	2	2	0	446839.8		-1	-446840.8	rm_other	VB08
run_1	block_4	Stern	6	2	0	450379.8		-1	-450380.8	rm_other	VB08
run_1	block_4	Dreieck	9	2	2	453319.8	2	453841.7	521.9	rm_hit	VB08
run_1	block_4	Viereck	6	2	0	455979.8		-1	-455980.8	rm_other	VB08
run_1	block_4	Viereck	9	2	0	459519.8		-1	-459520.8	rm_other	VB08
run_1	block_4	Stern	9	2	0	462459.8		-1	-462460.8	rm_other	VB08
run_1	block_4	Kreis	3	2	0	464999.8		-1	-465000.8	rm_other	VB08
run_1	block_4	Dreieck	7	2	2	467939.8	2	468361.7	421.9	rm_hit	VB08
run_1	block_4	Kreis	6	2	0	468899.8		-1	-468900.8	rm_other	VB08
run_1	block_4	Stern	3	2	0	472239.8		-1	-472240.8	rm_other	VB08
run_1	block_4	Viereck	3	2	0	475179.8		-1	-475180.8	rm_other	VB08
run_1	block_4	Dreieck	4	2	2	479319.8	2	479881.7	561.9	rm_hit	VB08
run_1	block_4	Kreis	4	2	0	482019.8		-1	-482020.8	rm_other	VB08
run_2	block_1	Viereck	M	3	0	636659.7		-1	-636660.7	rm_other	VB08
run_2	block_1	Dreieck	A	3	0	639999.7		-1	-640000.7	rm_other	VB08
run_2	block_1	Viereck	X	3	1	643739.7	1	644537.6	797.9	rm_hit	VB08
run_2	block_1	Kreis	D	3	0	645279.7		-1	-645280.7	rm_other	VB08
run_2	block_1	Viereck	E	3	0	648219.7		-1	-648220.7	rm_other	VB08
run_2	block_1	Kreis	A	3	0	652159.7		-1	-652160.7	rm_other	VB08
run_2	block_1	Dreieck	A	3	0	656299.7		-1	-656300.7	rm_other	VB08
run_2	block_1	Stern	M	3	2	659839.6	2	660529.6	690	rm_hit	VB08
run_2	block_1	Kreis	E	3	0	661259.7		-1	-661260.7	rm_other	VB08
run_2	block_1	Kreis	D	3	0	664399.7		-1	-664400.7	rm_other	VB08
run_2	block_1	Dreieck	M	3	0	667939.7		-1	-667940.7	rm_other	VB08
run_2	block_1	Viereck	M	3	0	671479.7		-1	-671480.7	rm_other	VB08
run_2	block_1	Dreieck	E	3	0	675419.7		-1	-675420.7	rm_other	VB08
run_2	block_1	Viereck	M	3	0	679159.7		-1	-679160.7	rm_other	VB08
run_2	block_1	Stern	E	3	2	682899.7	2	683513.6	613.9	rm_hit	VB08
run_2	block_1	Kreis	M	3	0	684639.7		-1	-684640.7	rm_other	VB08
run_2	block_1	Kreis	D	3	0	688579.7		-1	-688580.7	rm_other	VB08
run_2	block_1	Dreieck	X	3	1	691919.7	1	692793.6	873.9	rm_hit	VB08
run_2	block_1	Viereck	E	3	0	694119.7		-1	-694120.7	rm_other	VB08
run_2	block_1	Viereck	T	3	0	696459.7		-1	-696460.7	rm_other	VB08
run_2	block_1	Dreieck	X	3	1	698799.7	1	699465.6	665.9	rm_hit	VB08
run_2	block_1	Viereck	D	3	0	701799.7		-1	-701800.7	rm_other	VB08
run_2	block_1	Viereck	E	3	0	704739.7		-1	-704740.7	rm_other	VB08
run_2	block_1	Stern	M	3	2	708279.7	2	708945.7	666	rm_hit	VB08
run_2	block_1	Viereck	M	3	0	710879.7		-1	-710880.7	rm_other	VB08
run_2	block_1	Viereck	D	3	0	713819.7		-1	-713820.7	rm_other	VB08
run_2	block_2	Kreis	6	3	0	731879.7		-1	-731880.7	rm_other	VB08
run_2	block_2	Viereck	9	3	2	735819.7	2	737569.9	1750.2	rm_hit	VB08
run_2	block_2	Dreieck	3	3	0	738499.7		-1	-738500.7	rm_other	VB08
run_2	block_2	Stern	9	3	0	741439.7		-1	-741440.7	rm_other	VB08
run_2	block_2	Dreieck	3	3	0	743979.7		-1	-743980.7	rm_other	VB08
