runid1	blockid1	form1	character1	seperateAttention1	target1	time1	code2	time2	time_diff	rm_type	subject1
run_1	block_1	Viereck	X	2	0	197350.2		-1	-197351.2	rm_other	GS01
run_1	block_1	Stern	M	2	0	201483.5		-1	-201484.5	rm_other	GS01
run_1	block_1	Dreieck	A	2	0	205016.8		-1	-205017.8	rm_other	GS01
run_1	block_1	Kreis	X	2	2	207350.2	2	207669.6	319.4	rm_hit	GS01
run_1	block_1	Dreieck	E	2	0	209000.2		-1	-209001.2	rm_other	GS01
run_1	block_1	Kreis	D	2	2	211533.5	2	211813.6	280.1	rm_hit	GS01
run_1	block_1	Viereck	A	2	0	213150.2		-1	-213151.2	rm_other	GS01
run_1	block_1	Dreieck	T	2	0	216883.5		-1	-216884.5	rm_other	GS01
run_1	block_1	Dreieck	A	2	0	220216.9		-1	-220217.9	rm_other	GS01
run_1	block_1	Kreis	A	2	2	222550.2	2	222901.6	351.4	rm_hit	GS01
run_1	block_1	Stern	D	2	0	223633.5		-1	-223634.5	rm_other	GS01
run_1	block_1	Viereck	X	2	0	225966.9		-1	-225967.9	rm_other	GS01
run_1	block_1	Kreis	M	2	2	229900.2	2	230221.6	321.4	rm_hit	GS01
run_1	block_1	Viereck	T	2	0	231950.2		-1	-231951.2	rm_other	GS01
run_1	block_1	Dreieck	D	2	0	235483.5		-1	-235484.5	rm_other	GS01
run_1	block_1	Stern	X	2	0	239216.9		-1	-239217.9	rm_other	GS01
run_1	block_1	Dreieck	A	2	0	242750.2		-1	-242751.2	rm_other	GS01
run_1	block_1	Viereck	E	2	0	246483.6		-1	-246484.6	rm_other	GS01
run_1	block_1	Dreieck	M	2	0	249616.9		-1	-249617.9	rm_other	GS01
run_1	block_1	Stern	T	2	0	253750.2		-1	-253751.2	rm_other	GS01
run_1	block_1	Dreieck	E	2	0	257083.6		-1	-257084.6	rm_other	GS01
run_1	block_1	Viereck	A	2	0	260216.9		-1	-260217.9	rm_other	GS01
run_1	block_1	Kreis	T	2	2	262550.2	2	262861.6	311.4	rm_hit	GS01
run_1	block_1	Viereck	X	2	0	264983.5		-1	-264984.5	rm_other	GS01
run_1	block_1	Viereck	T	2	0	267716.9		-1	-267717.9	rm_other	GS01
run_1	block_1	Kreis	D	2	2	271650.2	2	272109.7	459.5	rm_hit	GS01
run_1	block_2	Viereck	7	1	0	278966.9		-1	-278967.9	rm_other	GS01
run_1	block_2	Dreieck	6	1	0	281500.3		-1	-281501.3	rm_other	GS01
run_1	block_2	Stern	7	1	0	284633.6		-1	-284634.6	rm_other	GS01
run_1	block_2	Kreis	9	1	0	287966.9		-1	-287967.9	rm_other	GS01
run_1	block_2	Kreis	7	1	0	290500.3		-1	-290501.3	rm_other	GS01
run_1	block_2	Stern	6	1	0	294233.6		-1	-294234.6	rm_other	GS01
run_1	block_2	Stern	7	1	0	298166.9		-1	-298167.9	rm_other	GS01
run_1	block_2	Kreis	2	1	0	302100.3		-1	-302101.3	rm_other	GS01
run_1	block_2	Stern	3	1	1	305833.6	1	306173.6	340	rm_hit	GS01
run_1	block_2	Viereck	9	1	0	308500.3		-1	-308501.3	rm_other	GS01
run_1	block_2	Stern	4	1	0	311433.6		-1	-311434.6	rm_other	GS01
run_1	block_2	Viereck	9	1	0	315167		-1	-315168	rm_other	GS01
run_1	block_2	Stern	4	1	0	318300.3		-1	-318301.3	rm_other	GS01
run_1	block_2	Stern	7	1	0	321433.6		-1	-321434.6	rm_other	GS01
run_1	block_2	Kreis	3	1	1	325567	1	325925.6	358.6	rm_hit	GS01
run_1	block_2	Kreis	7	1	0	328250.3		-1	-328251.3	rm_other	GS01
run_1	block_2	Stern	3	1	1	331783.6	1	332261.6	478	rm_hit	GS01
run_1	block_2	Dreieck	6	1	0	333183.6		-1	-333184.6	rm_other	GS01
run_1	block_2	Kreis	4	1	0	336917		-1	-336918	rm_other	GS01
run_1	block_2	Viereck	7	1	0	339250.3		-1	-339251.3	rm_other	GS01
run_1	block_2	Kreis	3	1	1	341783.6	1	342181.6	398	rm_hit	GS01
run_1	block_2	Viereck	2	1	0	344517		-1	-344518	rm_other	GS01
run_1	block_2	Kreis	3	1	1	347250.3	1	347709.6	459.3	rm_hit	GS01
